"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017",
"St. Vincent and the Grenadines","VCT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5576.14920809816","5623.31661084892","5971.45322372375","6220.17534109538","6140.46202099942","6617.84553782393","6705.94052713964","6945.6018816823","7235.13424584391","7434.16595218545","7554.63533308378","7677.37151563375","8150.90974466758","8761.1711505005","9107.74209713737","9318.46317404478","10019.8811264098","9848.7486364134","10494.0103411324","10265.4594518142","9915.57761891195","9871.64857733634","10009.130829096","10193.2726221624","10315.8215213241","10447.5283888551","10623.3855218733","",
"Venezuela, RB","VEN","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14450.6838400955","15490.0764869912","16059.9759448218","15752.5068032958","15054.6577841796","15323.4983929262","14981.6252752361","15618.8395597621","15359.5228264995","14166.4648798175","14413.0633183409","14627.4273040916","13090.592055248","11860.7328607691","13785.2182204838","14948.1251071126","16149.480337739","17275.959356947","17897.0984623898","17053.9313125971","16544.9720552598","16981.3354907118","17678.81249659","17665.2399979234","16745.0219796981","","","",
"British Virgin Islands","VGB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1452.87747911376","1507.19172776076","1603.90382215979","1699.22215313303","1815.27590521021","1954.77675441082","2104.50511173647","2244.3108444328","2343.44023905062","2426.28247873729","2562.10486507948","2692.12509731393","2833.77096342951","3000.31115552546","3196.29721493583","3405.67919485849","3609.68303701039","3831.24321744876","4009.95932073598","4185.01979241841","4408.16861192198","4632.76596523658","4821.13723082384","5024.43890182073","5264.82809971072","5554.85805564661","5837.62870356959","",
"Vanuatu","VUT","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2549.28795435969","2557.05381233243","2547.88243956258","2493.58878348779","2646.64963105534","2609.43420414273","2614.76963911403","2693.10851286522","2760.38439127164","2719.72995711938","2822.9171208383","2663.6004845733","2466.65497727428","2507.80681407387","2541.57986392185","2609.53986421055","2761.0236716848","2833.64304478738","2944.26145975446","2970.033065384","2948.03293729183","2915.29988538","2899.16441518651","2890.1893902081","2892.34160435097","2806.7896863444","2856.47531029292","",
"World","WLD","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8913.36618520634","8893.17989781456","8911.93939064032","8943.19878317908","9070.97222560526","9231.64467270461","9449.04454213726","9686.29597116624","9787.5921038455","9997.74196629776","10335.6210670694","10444.6624842066","10594.2456578027","10857.2293006771","11302.341485525","11691.863739033","12165.5808935334","12671.6173410322","12873.592994207","12668.455155568","13176.1551164888","13552.2438685787","13823.2914178335","14126.1613827113","14454.3023915598","14766.537605517","15067.2815757531","",
"Samoa","WSM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3649.14421710174","3538.92150781071","3499.97485760478","3607.8028442415","3483.1545860667","3685.7138859349","3924.34102380455","3928.60445890796","3996.65968509499","4065.81184560866","4325.83063247326","4600.84326162759","4773.08187745925","4958.28384254308","5155.13506777507","5335.14944665353","5405.19089100326","5709.36149156864","5728.00913068809","5414.23928550108","5399.89309631838","5667.49053435576","5644.29286051597","5489.78709389587","5511.1631119163","5558.79187892505","5914.28129085367","",
"Kosovo","XKX","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4605.4019311822","5843.69242819404","5798.79066336485","6141.39630527472","6297.54374488039","6672.95589176411","6917.65485285725","7362.30419046445","7496.56787147867","7685.10495469977","7875.93115673265","8169.28399203026","8332.64920152711","8530.02380543615","8644.86530770262","9097.13699053369","9331.68771764274","",
"Yemen, Rep.","YEM","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3327.1026971146","3367.63089383682","3462.46261597022","3423.3427544218","3485.5026195752","3532.14446630784","3563.55724735512","3631.24740786523","3738.3566464744","3771.92240843137","3893.82276112119","3928.64908482275","3969.06907674335","4002.93714125906","4046.56946584534","4155.37584199685","4170.09525004636","4192.21107137334","4227.58038721879","4272.81175228042","4478.7436902936","3805.23799409817","3793.41285709918","3872.78995681253","3766.8060009874","2641.04582911357","2325.06995998438","",
"South Africa","ZAF","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9696.38107327709","9378.58772512343","8963.08034261332","8862.01372251372","8944.70759160501","9032.89744099684","9243.93925840949","9323.75392074597","9220.95505407512","9294.56082486319","9538.96554021988","9661.16235738766","9878.96005919252","10037.4183732262","10364.3597519917","10783.1916101722","11261.9562626009","11741.3495027811","11989.8563294705","11676.0413098972","11887.8013418852","12118.7378564659","12215.2405527557","12340.2143221535","12372.2652788384","12362.5838136118","12236.8319492475","",
"Zambia","ZMB","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2341.93306322727","2280.71694422267","2184.88074527988","2275.01416184782","2025.75405831303","2029.48134857011","2096.66040411506","2115.31914491814","2047.09165670114","2081.72011805762","2102.98316943151","2154.86298406002","2191.96181380669","2282.29919076599","2378.30043901729","2482.58201771245","2607.13277632234","2748.85804755073","2881.81182531237","3060.06778933748","3279.27716144476","3361.11206867093","3509.41331946289","3576.68069115885","3632.50375331402","3627.20204093772","3646.96232248295","",
"Zimbabwe","ZWE","GDP per capita, PPP (constant 2011 international $)","NY.GDP.PCAP.PP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2605.7949441349","2681.49508887555","2384.97202613578","2360.79328447156","2529.82667062428","2488.29802838053","2698.91729999729","2725.88870072404","2761.31853678101","2699.85752090534","2583.49100079193","2590.18454066232","2334.44882923145","1917.25175396346","1785.60897180656","1662.4856916738","1582.40912355679","1501.0783905254","1215.02042076783","1336.21265041978","1474.87713733128","1667.13794951653","1871.36634869111","1929.76500375765","1925.13870961539","1912.28026439598","1879.62811953763","",
